custid,dropperc,mins,consecmonths,age,income,churn_Y,prob
858144,0.0383141762452107,261,24,42,67.8,1,0.45968820372869384
585157,0.0119225037257824,671,37,46,85.0,0,0.0018603188456810904
541147,0.0217821782178218,505,25,41,71.8,0,0.025096549309982917
895245,0.0144230769230769,416,42,39,86.0,0,0.007944145900007915
559855,0.0215982721382289,463,29,39,93.3,0,0.020392265733330587
589509,0.0159489633173844,627,40,34,69.8,0,0.007367943509232818
400788,0.0137931034482759,435,31,50,98.1,0,0.0010731668006580377
657423,0.0269151138716356,483,18,33,66.9,0,0.0006550027789324392
522794,0.0177619893428064,563,5,50,69.1,0,0.00015994039138257394
277575,0.0214007782101167,514,37,37,77.8,0,0.06546506161327433
545999,0.0212765957446809,611,16,43,79.8,0,0.0016459172274602908
410705,0.0337423312883436,326,27,34,70.5,0,0.3528857580059114
179114,0.0143112701252236,559,19,41,46.0,0,0.00011230668337833178
826012,0.028436018957346,422,29,39,75.6,0,0.2869516534311348
767549,0.0166163141993958,662,24,35,86.9,0,0.006349608202762036
953222,0.0215982721382289,463,20,58,87.7,0,0.00040466301557882473
407318,0.0175054704595186,457,29,49,50.0,0,0.0006049059265872451
583447,0.0190641247833622,577,42,27,58.4,0,0.0006204834072842495
437939,0.0141843971631206,423,16,39,89.5,0,0.0006335265118682844
902143,0.0106382978723404,564,18,34,103.2,0,0.00017717808307709767
582336,0.0241935483870968,496,35,49,87.6,0,0.10681289604048978
42020,0.0192307692307692,572,0,49,36.4,0,7.21825779786907e-05
816857,0.0180360721442886,499,36,27,52.1,0,0.00024180594247286683
172674,0.0181818181818182,550,42,32,100.8,0,0.0074821804085690325
858045,0.0216110019646365,509,18,41,58.0,0,0.0006035201540204888
734760,0.0163339382940109,551,41,51,43.7,0,0.0009463875331141461
193713,0.0170357751277683,587,17,73,68.1,0,0.00018090228060240658
745302,0.0294117647058824,442,12,31,70.4,0,0.00014650919805190524
186798,0.0202702702702703,444,23,30,73.2,0,0.00024968964350417593
664474,0.0198675496688742,453,27,46,106.3,0,0.021355017002756202
854591,0.0206185567010309,582,22,49,78.7,0,0.0008375703257840938
942124,0.0168918918918919,592,13,54,73.5,0,0.00017042853135870826
184709,0.0223048327137546,538,15,46,28.6,0,0.0001505921385319709
433292,0.0188679245283019,424,16,28,84.0,0,0.00023536163083171291
641315,0.0202429149797571,494,34,51,70.1,1,0.01680959077499479
795764,0.0198300283286119,353,21,36,102.7,0,0.00021413026635404324
207278,0.0159362549800797,753,25,37,51.9,0,0.0018241827903136799
327194,0.0216450216450216,462,24,31,88.3,0,0.022241379178593985
125998,0.0290178571428571,448,41,51,80.3,0,0.5040851655793259
480748,0.0144927536231884,552,28,45,33.2,0,0.000629119652678949
116283,0.0191256830601093,366,28,47,109.5,0,0.004853415749308046
143362,0.0229007633587786,524,14,22,44.8,0,0.000924164413679024
274516,0.0277777777777778,432,26,46,66.6,0,0.2869516534311348
749778,0.0153321976149915,587,38,40,72.4,0,0.008219513718332289
784798,0.0216867469879518,415,24,22,51.5,0,0.006868699717635459
574210,0.0163690476190476,672,41,33,90.6,0,0.018514387544190176
230604,0.0114285714285714,525,18,33,87.6,0,0.00018449075130448324
655937,0.021505376344086002,372,19,52,17.2,0,9.217846422505739e-05
29019,0.0149532710280374,535,40,42,79.5,0,0.00483659347030478
74736,0.0213592233009709,515,21,39,60.2,0,0.0006515587019300401
289710,0.0278422273781903,431,25,32,64.6,1,0.4129483329610521
470578,0.0272952853598015,403,15,40,71.3,0,0.00021684332376962261
413797,0.0121317157712305,577,14,35,88.7,0,0.00028729010373429296
192215,0.0178890876565295,559,25,65,112.7,0,0.0008994507508471715
941973,0.0149532710280374,535,30,54,54.4,0,0.0007582200663256465
403641,0.0200364298724954,549,26,50,57.6,0,0.0037082184804988843
814449,0.0281030444964871,427,30,57,70.3,0,0.22074496910553792
899893,0.0201207243460765,497,36,62,79.6,0,0.005227498583466323
918070,0.035,400,37,54,41.0,0,0.42108030669182156
152523,0.0141643059490085,706,34,37,30.3,0,0.0017117477234959149
921588,0.0172043010752688,465,14,37,44.6,0,7.114565033284023e-05
184791,0.008561643835616441,584,41,54,55.6,0,0.00037229450753603735
266959,0.0317460317460317,378,30,48,89.7,0,0.15388856262104775
747580,0.0101214574898785,494,41,40,104.3,0,0.001499695823684701
625298,0.0172413793103448,464,21,33,78.3,0,0.00016717947434286034
790830,0.0251716247139588,437,21,50,53.8,0,0.00019106183628540892
482278,0.018450184501845,542,31,48,77.4,0,0.002150339641847514
733289,0.0394366197183099,355,18,25,76.5,0,0.0004383238751044422
818252,0.0224948875255624,489,36,47,62.8,0,0.033538151297622026
665307,0.0143061516452074,699,25,43,72.0,0,0.004279849385423397
11120,0.0198019801980198,404,31,29,76.4,0,0.006099252156418091
77202,0.0198807157057654,503,24,29,59.2,0,0.00630195402256304
563242,0.025974025974026,385,22,53,55.2,0,0.000110483328315324
312055,0.0189753320683112,527,36,44,105.6,0,0.009217735732528378
105824,0.0139720558882236,501,37,32,38.8,0,0.0014588075920739397
180367,0.0228215767634855,482,20,66,80.4,0,0.00042095343988148145
138513,0.0200364298724954,549,20,57,30.0,0,6.830827804432599e-05
703003,0.0170068027210884,588,35,42,71.1,0,0.004654216419305048
143187,0.00994318181818182,704,27,46,67.9,0,0.0008145017947547104
726617,0.0202020202020202,396,21,34,101.2,0,0.0006623118697981279
173815,0.0171102661596958,526,33,31,53.2,0,0.0010273619007726618
668132,0.0256410256410256,390,23,47,40.3,0,0.00011744281640182778
65858,0.0169491525423729,472,28,52,49.0,0,0.0006640832004802951
535444,0.0207156308851224,531,36,29,53.0,0,0.010418202667557512
946729,0.0138169257340242,579,38,37,63.8,0,0.0038586877996859064
157674,0.0218446601941748,412,19,35,63.4,0,0.00034145693614519486
141100,0.0237623762376238,505,17,38,69.3,0,0.0008691174461529834
528922,0.0148305084745763,472,26,39,75.3,0,0.0024605295303785253
706211,0.0191304347826087,575,25,52,91.6,0,0.00404419925563325
653917,0.0160771704180064,622,17,33,76.4,0,0.00026729876420930745
442691,0.0178041543026706,674,24,32,52.8,0,0.0017638037375960892
622553,0.011986301369863001,584,19,37,63.9,0,0.00020152053771244657
241932,0.0217785843920145,551,11,51,71.6,0,0.0003659980246085531
621944,0.0202839756592292,493,25,42,106.9,0,0.04099905470513791
693828,0.0100200400801603,499,13,41,70.2,0,0.00015441277584371573
334558,0.0159045725646123,503,45,46,33.0,0,0.0006648189363475434
280393,0.0190677966101695,472,18,60,75.2,0,0.00014723470060583872
865204,0.037542662116041,293,38,23,43.2,1,0.6372857612699319
87237,0.0316091954022989,348,26,42,67.5,0,0.08718357993970303
225183,0.0191897654584222,469,22,35,74.0,0,0.00016755678487518093
148538,0.0282051282051282,390,30,41,66.7,0,0.10770206176190135
991367,0.0253456221198157,434,35,34,105.8,0,0.2649606677123628
902996,0.0181451612903226,496,25,26,103.4,0,0.0011041198323727525
409225,0.0238095238095238,420,37,44,76.5,1,0.0712067330582919
779823,0.0203703703703704,540,25,50,49.6,0,0.0029729576097615768
55871,0.0155555555555556,450,16,39,73.3,0,0.00015685228991458943
622531,0.0125698324022346,716,12,41,77.8,0,0.00022848202969516805
583779,0.0501567398119122,319,19,37,76.7,0,0.00017228980542311875
564675,0.0158730158730159,630,28,53,66.0,0,0.002672965906891938
434462,0.0128410914927769,623,17,51,47.3,0,0.00012535508133309267
926683,0.0127298444130127,707,24,38,90.7,0,0.0015695219558632674
697944,0.0212314225053079,471,37,37,66.2,0,0.015335722318275805
784626,0.0121107266435986,578,32,39,69.9,0,0.0017704427572443713
807391,0.0231404958677686,605,30,42,45.9,0,0.04832511721806075
475514,0.0187074829931973,588,28,31,53.6,0,0.0017638037375960892
241727,0.0225,400,32,45,50.6,0,0.004042699365524876
968771,0.0162962962962963,675,32,44,70.4,0,0.0041585848448025455
69958,0.0222222222222222,585,16,33,114.9,0,0.003067901063403957
489688,0.016728624535316004,538,19,41,55.1,0,0.00010654005531479358
897099,0.0165289256198347,605,32,43,64.0,0,0.0041585848448025455
845008,0.0345744680851064,376,33,54,72.7,0,0.2604516569866558
618605,0.0170068027210884,588,29,36,64.8,0,0.004026593713184388
798855,0.0040650406504065,738,30,56,87.6,0,0.0003317716915867152
846365,0.0214132762312634,467,34,37,83.4,0,0.02503274643832128
621575,0.019271948608137,467,37,48,80.8,0,0.008618577658448524
356272,0.0201834862385321,545,25,47,58.6,0,0.0068066775035323275
75485,0.0256880733944954,545,37,52,50.4,0,0.13314417740959802
557506,0.0198019801980198,303,15,50,43.9,0,2.0307326137202206e-05
923259,0.0178571428571429,560,32,18,31.9,0,0.0004006332917631103
449367,0.0215264187866928,511,22,46,87.0,0,0.0006099579329694172
708072,0.0153172866520788,457,19,37,28.0,0,4.960350348931212e-05
699904,0.0181347150259067,386,23,42,100.8,0,9.125622110503311e-05
858840,0.0222222222222222,405,24,40,33.6,0,0.001740849838264733
916101,0.0255220417633411,431,31,50,135.2,1,0.2272293311635018
844140,0.0531400966183575,207,28,24,103.2,1,0.9883608343472142
52206,0.0169811320754717,530,36,37,50.7,0,0.0012664825361790768
429823,0.0214424951267057,513,20,32,108.7,0,0.0017507387351134171
698263,0.017578125,512,33,41,56.6,0,0.0020233696000294767
641223,0.015527950310558997,644,17,41,72.5,0,0.0002732958132359645
374165,0.0207547169811321,530,28,61,54.6,0,0.0013545791325136303
723810,0.0139372822299652,574,17,29,68.3,0,0.0010977088078843716
85314,0.0200729927007299,548,28,36,85.8,0,0.017444427274909947
353244,0.0260047281323877,423,15,68,104.5,0,0.0006034294457162309
915326,0.0103703703703704,675,25,20,71.1,0,0.00024496460560930405
751472,0.0166666666666667,540,43,20,59.5,0,0.0014542774081106411
12413,0.009615384615384621,520,37,65,92.1,0,0.0002643463644812559
939242,0.0167224080267559,598,39,46,90.0,0,0.015915805194224517
809777,0.0174050632911392,632,38,37,108.2,0,0.016276793474204233
666400,0.0135135135135135,592,20,34,45.4,0,0.00016283756734635513
587233,0.0172711571675302,579,16,49,76.2,0,0.0004568575297835486
986277,0.0210727969348659,522,25,53,82.3,0,0.019489665404989438
354695,0.008130081300813009,492,18,55,61.2,0,9.544925908283166e-05
312091,0.0239234449760766,418,20,44,40.9,0,0.00018492980272910288
43467,0.0218446601941748,412,25,34,60.8,0,0.012592740190083102
267048,0.0180360721442886,499,20,39,58.7,0,0.00019240133616584424
306497,0.0189035916824197,529,19,48,79.9,0,0.0001679552006455545
470790,0.0135135135135135,444,39,65,64.6,0,0.00026795302295694323
706459,0.0171073094867807,643,29,46,73.5,0,0.004279849385423397
830879,0.0138888888888889,576,35,46,72.9,0,0.00477156874473218
273216,0.0162337662337662,616,20,48,53.7,0,0.00015254742979346384
700675,0.0176817288801572,509,19,51,68.9,0,0.00015830869671572243
893887,0.0207939508506616,529,40,56,85.6,0,0.014117197297797998
454928,0.0165289256198347,484,21,49,86.9,0,0.0001592770040996967
829400,0.0138339920948617,506,16,46,71.3,0,0.0009898816842413185
780696,0.0369318181818182,352,14,54,48.5,0,4.939911400562377e-05
532123,0.0209302325581395,430,47,33,66.1,0,0.019733011721978583
894255,0.0154373927958834,583,31,56,60.7,0,0.0018846789397162689
57525,0.0203045685279188,394,19,26,59.0,0,0.0003745431916822187
991023,0.0214723926380368,326,27,21,86.3,0,0.012151642969642232
236490,0.023094688221709,433,24,40,49.1,0,0.005958507578815173
411133,0.0175746924428823,569,38,42,58.9,0,0.0030988712899590624
250081,0.0199637023593466,551,28,50,67.3,0,0.0052708963913807175
55390,0.013355592654424,599,36,33,66.3,0,0.001405729615954738
140442,0.0268292682926829,410,34,44,31.5,0,0.015624702511480949
107739,0.0338983050847458,295,31,41,91.0,0,0.3013315356751336
875384,0.0200501253132832,399,17,44,74.4,0,0.0002599312397192842
450859,0.0147058823529412,476,31,47,44.8,0,0.001012425173992559
49907,0.0205338809034908,487,36,41,72.8,0,0.015834771235698826
212540,0.0215982721382289,463,31,36,77.5,0,0.011681569589155094
135094,0.0217821782178218,505,31,61,49.9,0,0.0010159313925489051
867459,0.0246085011185682,447,31,28,62.1,0,0.0365044157993343
974816,0.0206422018348624,436,26,50,43.4,0,0.00236780584521856
113000,0.0205949656750572,437,36,57,46.9,0,0.001858354768073996
165780,0.0334128878281623,419,25,40,67.8,0,0.612209776607363
423564,0.0213219616204691,469,37,43,51.0,0,0.0043052255764538545
898606,0.0190779014308426,629,29,29,36.4,0,0.002050906032165054
382820,0.0228571428571429,350,35,39,35.0,0,0.0017047556756671276
439004,0.0156739811912226,638,20,41,125.3,0,0.00021170202853354404
314257,0.0183639398998331,599,22,47,75.2,0,0.00020405595144629458
463296,0.0130597014925373,536,25,48,87.6,0,0.0006095042363805527
300863,0.0211864406779661,472,35,28,69.5,0,0.015075435215160658
319195,0.0224719101123595,445,43,39,67.9,0,0.027326179346848924
757286,0.0241758241758242,455,12,27,89.2,0,0.0006844359790755773
885363,0.0255681818181818,352,19,29,97.7,0,0.00012533782083495176
927128,0.0116550116550117,429,26,30,77.6,0,0.0009018191047157644
552560,0.0219298245614035,456,34,56,122.8,0,0.02836275236067494
495897,0.0241935483870968,372,23,27,96.2,0,0.0007740269057324806
881227,0.014792899408283997,676,20,33,79.9,0,0.00032652338439519927
67869,0.0289855072463768,483,24,45,92.9,1,0.32685025470112
162410,0.022075055187638,453,29,39,71.0,0,0.011106171421153437
48580,0.0088809946714032,563,14,42,89.9,0,0.0002981200593351103
105464,0.0164835164835165,364,36,42,78.0,0,0.0031793467039382423
688520,0.0169779286926995,589,11,34,72.0,0,0.00026506458589092434
882138,0.021978021978022,546,38,40,63.6,1,0.05638905016760202
35597,0.0194647201946472,411,30,49,38.7,0,0.001122197537344736
986780,0.0309859154929577,355,4,49,75.6,0,6.831218211972687e-05
160162,0.0234042553191489,470,32,24,78.1,0,0.10050481958315284
959458,0.018000000000000002,500,15,54,94.3,0,0.00022513094770134194
879154,0.0141592920353982,565,18,45,96.2,0,0.00045525934806007383
524213,0.0187667560321716,373,23,49,17.3,0,4.39175654124007e-05
222788,0.0226337448559671,486,36,36,53.9,0,0.012697838423127524
449875,0.0266075388026608,451,16,35,87.4,0,0.00034115643956025355
340927,0.0144927536231884,414,21,24,80.9,0,0.00015710456479392282
206475,0.0173913043478261,460,30,27,111.9,0,0.0007218327562690139
690757,0.0214067278287462,327,41,40,86.8,0,0.007654902354438261
682544,0.0170454545454545,528,32,66,91.6,0,0.001331577065662161
414277,0.0227703984819734,527,33,38,51.4,0,0.02084333336401048
445250,0.018018018018018004,555,22,49,60.4,0,0.00015509333923393494
799992,0.0127118644067797,472,18,21,63.8,0,6.483818037960309e-05
625336,0.0196078431372549,408,18,22,65.8,0,7.628724858527862e-05
816991,0.0188284518828452,478,30,53,61.0,0,0.0022384895327339552
735096,0.0198019801980198,606,34,50,60.8,0,0.00908695767625591
704891,0.0203665987780041,491,24,43,81.7,0,0.01793461719555702
641467,0.0352941176470588,255,22,33,106.4,0,9.729591614304071e-05
954998,0.0149006622516556,604,29,37,100.5,0,0.004943291417588197
686246,0.0142602495543672,561,24,42,102.3,0,0.0039094332128307326
955571,0.019271948608137,467,24,44,70.8,0,0.005857992598396174
286136,0.0157068062827225,573,17,37,69.8,0,0.00020776209956073117
88948,0.032967032967032996,364,16,40,73.9,0,7.302676191195467e-05
454027,0.0219966159052453,591,27,37,75.0,0,0.05694665252262234
931705,0.0238611713665944,461,23,49,82.6,0,0.00037575125596513474
122912,0.0184696569920844,379,16,57,47.5,0,6.466972918771641e-05
264944,0.00841514726507714,713,32,43,85.7,0,0.0010668351621587894
39671,0.0195758564437194,613,29,36,57.1,0,0.0067383682313470064
497495,0.0356234096692112,393,22,47,60.7,0,0.00011451462409016347
507893,0.0191570881226054,522,17,28,68.5,0,0.00018477072189781207
651636,0.0157068062827225,573,14,33,74.8,0,0.00020951338748366474
317031,0.0225225225225225,444,32,50,68.6,0,0.01210629326200225
443793,0.0291479820627803,446,22,46,63.6,0,0.00013633138742914685
875653,0.0204778156996587,586,33,40,44.9,0,0.017338899736616512
853295,0.0158730158730159,504,26,50,76.5,0,0.0022131737984586153
411288,0.016359918200409,489,33,46,132.7,0,0.0023425553512108972
155068,0.0183066361556064,437,35,30,63.8,0,0.0023315202462713784
998364,0.0300546448087432,366,14,56,64.0,0,8.266994418889786e-05
379345,0.0191387559808612,418,29,39,92.7,0,0.0037019234162506912
205032,0.0191304347826087,575,28,31,78.7,0,0.005580179666613424
564095,0.0173913043478261,460,31,21,82.8,0,0.0012311566382528034
635415,0.0148026315789474,608,32,45,68.4,0,0.0041585848448025455
232467,0.022883295194508,437,17,37,70.5,0,0.0002926597245088218
517890,0.020703933747411998,483,35,50,43.0,0,0.0026951353032849297
766619,0.00859106529209622,582,21,65,74.5,0,4.0509763390946595e-05
819188,0.0125223613595707,559,21,21,48.5,0,4.542068900513374e-05
984656,0.0255754475703325,391,23,60,72.2,0,0.00019892361092362893
380319,0.0197132616487455,558,31,62,68.9,0,0.0014665353202483467
810761,0.0245098039215686,408,43,40,65.8,0,0.05936850764078644
988600,0.0087463556851312,686,31,45,40.4,0,0.00046064531800280067
610727,0.0333333333333333,300,39,38,55.7,0,0.08415209773003517
159547,0.0186915887850467,535,16,42,35.8,0,6.905413016865482e-05
398911,0.0289017341040462,346,18,40,49.8,0,2.1561450751730634e-05
922932,0.0265700483091787,414,19,49,56.0,0,0.00021372902785678227
963242,0.0181268882175227,662,15,45,81.6,0,0.00032541569116606813
656892,0.0098159509202454,815,18,48,73.5,0,0.00015513526012094227
729087,0.0150602409638554,664,46,46,57.8,0,0.005213305457646377
550941,0.0179372197309417,669,21,38,60.5,0,0.00030049926809020886
193504,0.0239043824701195,502,40,33,82.7,0,0.31574808192128734
70699,0.0319410319410319,407,36,39,70.9,1,0.6456403070973135
668312,0.0142566191446029,491,39,48,93.9,0,0.00788912161407021
51160,0.018140589569160998,441,20,25,82.5,0,5.623301094177059e-05
439118,0.0180360721442886,499,33,52,80.4,0,0.002723111774297999
503552,0.0226130653266332,398,20,52,64.0,0,0.0003811434772714315
288145,0.053030303030303,264,19,40,80.7,0,0.00020623515111273466
246978,0.020066889632107,598,29,28,52.4,0,0.0050867568096680015
713940,0.0258064516129032,465,15,67,65.2,0,0.0002858913916798293
165769,0.0237226277372263,548,30,60,74.8,0,0.018005040298741334
965955,0.0299003322259136,301,26,65,91.0,0,0.03331930583353056
237712,0.0146103896103896,616,23,32,65.5,0,0.00026729876420930745
739943,0.014827018121911001,607,27,47,63.6,0,0.003198791659865083
835760,0.020952380952381,525,20,52,84.1,0,0.0004050968382114595
858072,0.0190972222222222,576,27,39,62.8,0,0.0033575331100026726
338307,0.0251450676982592,517,29,41,92.1,0,0.35377433618317855
546435,0.0168674698795181,415,37,34,80.2,0,0.0039865763060115645
537554,0.0223214285714286,448,19,58,110.5,0,0.0008406754128689983
713868,0.0209059233449477,574,27,37,74.7,0,0.027694334340173942
426489,0.0126182965299685,634,24,34,68.6,0,0.00076614671123003
822194,0.0158730158730159,378,29,45,90.6,0,0.002764374140889141
718176,0.0181086519114688,497,30,24,56.1,0,0.00024169027211858588
162361,0.0100755667506297,397,20,38,58.5,0,0.0003078073483295545
911622,0.0127186009538951,629,19,34,68.2,0,0.00020152053771244657
166444,0.0299539170506912,434,19,30,61.6,0,0.00015093323537015215
66167,0.0245098039215686,408,19,31,26.8,0,0.00012790757085310239
688688,0.02,500,24,44,66.6,0,0.007047287862805545
466817,0.0230414746543779,434,22,46,74.2,0,0.00029750696206036584
629601,0.0173160173160173,693,33,37,74.9,0,0.0040800854393415525
821240,0.02,500,32,54,98.2,0,0.01128834645735566
680050,0.0179640718562874,501,25,35,41.0,0,0.0007570316602418285
245154,0.0218978102189781,548,28,23,88.5,1,0.10467526174524215
664538,0.0152173913043478,460,26,55,90.0,0,0.002081797268360315
74263,0.0112994350282486,531,14,49,66.2,0,0.0001152886180941758
326355,0.0180032733224223,611,14,54,58.6,0,0.00017357235096422235
402674,0.0120240480961924,499,34,40,89.3,0,0.001269223223254028
240584,0.0212314225053079,471,17,44,83.5,0,0.0003612171708525519
92228,0.0153550863723608,521,23,33,100.3,0,0.00015281906429309656
95455,0.0158102766798419,506,32,50,63.0,0,0.002150339641847514
728984,0.0233160621761658,386,37,42,69.2,0,0.04802407887160205
893660,0.02,500,29,56,35.6,0,0.0005928730839330606
943157,0.0273109243697479,476,29,37,81.1,0,0.2739605362949608
879471,0.0163934426229508,427,13,47,94.1,0,0.0002378516886423858
995352,0.0113636363636364,616,16,39,60.3,0,0.00022846238942455315
655194,0.0248306997742664,443,39,18,65.0,0,0.15445147763627626
955086,0.0150943396226415,530,34,31,98.9,0,0.003737382256048723
175778,0.0324189526184539,401,18,26,78.7,0,0.00014569531046112292
215755,0.0310734463276836,354,43,54,85.6,0,0.22703201926084052
763292,0.017741935483871003,620,34,27,115.6,0,0.0011032857033915885
224895,0.0241545893719807,414,33,56,79.7,0,0.020804478786531785
825651,0.0198675496688742,604,26,40,53.5,0,0.0041578306691095294
133348,0.0220048899755501,409,22,35,54.5,0,0.00017612369123383523
365094,0.0128617363344051,622,32,45,88.5,0,0.0011574465440826502
801894,0.0314285714285714,350,37,30,84.5,1,0.37778349377365894
141845,0.0216535433070866,508,19,22,74.0,0,0.0010928811624393146
882054,0.0276752767527675,542,25,51,64.3,1,0.4144420003527903
14760,0.0201005025125628,597,34,36,89.2,1,0.10002687481780544
619559,0.0341463414634146,410,31,42,53.5,1,0.5214520023407369
234927,0.0219560878243513,501,30,32,62.9,0,0.027351426366304547
434495,0.0192307692307692,416,27,32,59.0,0,0.0031036669444057985
595246,0.019438444924406002,463,24,38,66.2,0,0.005857992598396174
94038,0.0144329896907217,485,26,32,77.1,0,0.003168035290620469
627496,0.0133333333333333,600,6,34,60.5,0,0.00022158117292057333
191244,0.0233918128654971,513,33,45,36.2,0,0.009582457135100229
193055,0.0256410256410256,468,30,53,95.5,0,0.11519477253981468
244714,0.0190274841437632,473,34,48,78.4,0,0.002913100301534353
100405,0.0233100233100233,429,25,34,80.2,0,0.042848538738874835
571495,0.013355592654424,599,23,52,92.4,0,0.00022114879580232012
21152,0.0148305084745763,472,36,35,59.4,0,0.002838424055179916
583003,0.032258064516129,310,38,36,88.9,0,0.3040016101718313
282830,0.0191570881226054,522,31,22,81.4,0,0.001661602008832094
83621,0.0198675496688742,604,9,57,69.5,0,0.00024087688970680598
882590,0.0214132762312634,467,24,51,106.6,0,0.036320250338689616
690855,0.0187393526405451,587,33,29,29.5,0,0.002050906032165054
792257,0.0179282868525896,502,39,40,90.3,0,0.007558466494386851
875227,0.0246045694200351,569,10,55,49.6,0,0.00026633032053176823
313432,0.0196850393700787,508,19,56,93.4,0,0.0003732284824347454
937521,0.0132669983416252,603,23,56,103.6,0,4.8870354371964097e-05
893031,0.0225140712945591,533,25,31,81.3,1,0.08339425585855667
373032,0.0185497470489039,593,34,35,36.4,0,0.0013151868753459328
204676,0.01953125,512,37,55,56.2,0,0.0014053391009182547
825002,0.0200803212851406,498,28,30,49.2,0,0.002205814275936678
103775,0.0151745068285281,659,16,44,66.3,0,0.0002732958132359645
108029,0.0179640718562874,501,28,56,70.5,0,0.0013693382435425651
485026,0.0229591836734694,392,20,44,81.5,0,0.00045230501603145916
765597,0.0122282608695652,736,19,40,46.5,0,0.00016789480404139952
960001,0.0201834862385321,545,23,30,122.0,0,0.001135160514641928
139468,0.009380863039399627,533,38,23,53.3,0,7.422267267661648e-05
212512,0.0221729490022173,451,19,53,54.6,0,0.0001357988853453276
165709,0.0151843817787419,461,42,64,76.4,0,0.0009962219705883504
36649,0.0204545454545455,440,29,41,67.7,0,0.010812243831208662
331908,0.0234833659491194,511,21,24,73.8,0,0.001342630314321505
249428,0.0261096605744125,383,32,25,68.6,0,0.07751247328825173
481174,0.0180831826401447,553,26,25,101.3,0,0.0010900782921373154
972849,0.012012012012012,666,20,46,51.9,0,0.00016789480404139952
494561,0.0287769784172662,417,19,27,64.2,0,0.0002963310102507586
961683,0.0172117039586919,581,23,46,55.0,0,0.00018303189461191827
66308,0.0123839009287926,646,34,47,60.6,0,0.0007274777909498816
894411,0.0256410256410256,429,37,40,97.6,0,0.16632530091912714
341017,0.0189873417721519,474,18,58,80.0,0,0.00020923785764194783
615549,0.0297297297297297,370,22,68,78.4,0,8.218791016139228e-05
86034,0.0198511166253102,403,17,45,72.6,0,0.0002599312397192842
404854,0.0109489051094891,548,32,39,66.5,0,0.0005881839967008145
677620,0.0362537764350453,331,42,23,90.1,1,0.9182755237525198
538408,0.0261627906976744,344,30,33,93.5,0,0.023682400202549067
657726,0.0203045685279188,591,27,55,68.5,0,0.00932648635028578
575932,0.02710027100271,369,23,50,71.4,0,0.000213651067091142
288715,0.0134615384615385,520,24,32,46.4,0,0.0002344143350069593
240622,0.014760147601476004,542,18,41,49.5,0,9.904259077898054e-05
469350,0.0150829562594268,663,25,44,54.5,0,0.0018593604561174097
893531,0.0257731958762887,388,34,38,36.0,0,0.008212603279367764
699443,0.0267639902676399,411,30,31,61.0,0,0.10578924226042084
413794,0.0317919075144509,346,31,23,66.7,0,0.2473560740237737
807561,0.0333333333333333,240,37,29,40.6,0,0.05470195238673744
513339,0.0199600798403194,501,19,46,83.1,0,0.0003257824430164791
713961,0.0310734463276836,354,29,44,84.6,0,0.13111850125101482
170110,0.015177065767285,593,26,63,56.0,0,0.00044527461122396636
330311,0.0217755443886097,597,36,39,92.2,0,0.25919131084036456
514852,0.019538188277086997,563,18,48,53.4,0,0.0001243162650669913
190338,0.0160142348754448,562,29,45,85.1,0,0.0045223399601653684
420539,0.0196078431372549,408,29,43,51.2,0,0.0016680651328303017
685334,0.0185950413223141,484,25,46,54.4,0,0.0009498660284444261
795256,0.0190114068441065,526,16,38,84.2,0,0.0002249481831821516
143374,0.0150375939849624,665,15,53,70.0,0,0.00017042853135870826
585548,0.0119225037257824,671,31,26,73.0,0,0.00024496460560930405
169640,0.0132743362831858,452,25,31,70.5,0,0.0007328555034146198
59835,0.0120845921450151,662,29,43,70.5,0,0.0008145017947547104
759691,0.0116448326055313,687,31,22,104.1,0,0.00028204718029917485
475223,0.0177165354330709,508,20,45,95.1,0,0.00032165725220018114
13412,0.0152173913043478,460,36,30,69.1,0,0.0025820619643286812
185686,0.0202839756592292,493,37,39,107.9,0,0.03569668474680604
913936,0.0130151843817787,461,21,48,97.2,0,0.0002379633908747056
976272,0.021551724137931,464,27,46,98.4,0,0.020392265733330587
680306,0.0202578268876611,543,14,67,98.6,0,0.0003975037599302949
13773,0.0223463687150838,537,20,43,107.3,0,0.002187939823220309
613450,0.0159010600706714,566,15,29,77.0,0,0.00020951338748366474
859716,0.0192678227360308,519,21,51,100.7,0,0.0006041111675911367
23445,0.0219123505976096,502,49,42,117.6,0,0.11014054052718772
429739,0.0243362831858407,452,33,50,92.7,0,0.05341908638055819
751774,0.0186440677966102,590,12,36,75.1,0,0.00026506458589092434
817482,0.024390243902439,492,16,58,57.8,0,0.00047996591866847376
161750,0.0191204588910134,523,23,33,55.0,0,0.00010420181909306319
731276,0.0151187904967603,463,41,43,96.9,0,0.005154255021407676
2726,0.00805152979066022,621,33,37,86.5,0,0.0012538777140072193
36509,0.0107066381156317,467,22,44,80.3,0,0.0002630626348304194
502465,0.0228758169934641,612,45,30,95.0,1,0.5426790834659996
588888,0.0191846522781775,417,11,58,94.3,0,0.0003731167032220075
906221,0.0219512195121951,410,25,38,51.2,0,0.002994565013643721
695884,0.0139949109414758,786,34,24,64.8,0,0.0015492206197053585
827847,0.0150093808630394,533,20,56,49.0,0,7.934971880040337e-05
703857,0.0117252931323283,597,15,41,67.8,0,0.0002077788994685607
587275,0.018018018018018004,555,14,61,56.3,0,0.0001429340765725393
