custid,consecmonths,KPI_DeviceSat,KPI_NetworkQual,churn
626409,31,0.0218898283544482,0.494816793,N
429631,22,0.0167679701298412,0.504723331,N
899052,19,0.00715675127778369,0.280732339,N
682927,26,0.0112107313940187,0.493775228,N
355057,33,0.0205119442668628,0.5766812729999999,N
792400,37,0.0192844780203956,0.600171687,N
112765,29,0.0192991606852651,0.590359394,N
950768,22,0.024580228881177,0.699715291,N
684814,25,0.0183907553005295,0.716983294,N
981775,18,0.009190392703492421,0.753356481,N
417104,5,0.009221718671775193,0.736806298,N
943832,14,0.0183976626437743,0.753356481,N
106168,39,0.017061710745571997,0.67244134,N
930614,35,0.0122489014851426,0.676293785,N
982678,29,0.0128490693216785,0.376320628,N
597663,41,0.0181606477875058,0.42586013,N
113116,18,0.0182508246609351,0.73313783,N
550642,21,0.0246169527300975,0.5766812729999999,N
727526,12,0.0258109193293873,0.526147204,N
396346,24,0.00711951748687212,0.206129064,N
452676,24,0.0128726232853706,0.596008496,N
408440,24,0.0156738332683523,0.494816793,N
258350,16,0.005959685388914121,0.480705402,N
824345,13,0.0134030230967076,0.280732339,N
219636,23,0.0220581482175243,0.206129064,N
312690,28,0.018107056082546,0.465253994,N
349227,41,0.0159090722964047,0.5587315279999999,N
823254,28,0.00702240555269616,0.465253994,N
956999,21,0.0160025213554457,0.655300173,N
980256,17,0.0221826668745021,0.7251544259999999,N
478949,29,0.0205603696050647,0.206129064,N
132053,29,0.0249013661946507,0.630777366,N
664264,22,0.0242677161772874,0.55568636,N
275819,31,0.0184544078351199,0.676293785,N
798218,18,0.0180882204455695,0.52729759,N
340854,17,0.017939661085753004,0.753356481,N
905596,41,0.0111255963281736,0.637437199,N
410527,31,0.0152551436955626,0.303557093,N
120670,27,0.0153991241540753,0.649688725,N
9023,10,0.0077051401574255,0.630777366,N
783835,33,0.0128875208741778,0.206129064,N
758863,37,0.007198401097887159,0.274056334,N
446620,40,0.00581699916476381,0.716983294,N
705089,29,0.0202478898575517,0.600171687,Y
569615,35,0.00937405337966746,0.73313783,N
353567,22,0.0128072532083104,0.504723331,N
881118,22,0.0164576744370702,0.590359394,N
108471,29,0.0214429116233454,0.376320628,N
748703,35,0.0146695703336558,0.689617563,N
358731,22,0.0184373755611623,0.206129064,N
704562,20,0.025115088160795,0.596008496,N
304264,28,0.0214445946979595,0.494816793,N
986711,20,0.0169828349355329,0.718890458,N
202179,34,0.0245565295375028,0.526147204,N
749476,34,0.0134589579831121,0.539760349,N
693796,28,0.0171390283276625,0.7086083609999999,N
102490,30,0.010719083143155,0.678190805,Y
196400,24,0.0229133089627196,0.303557093,N
927822,16,0.0189701016630402,0.588356,N
267829,31,0.0176120565314502,0.764495202,N
62237,15,0.0119764724203927,0.83990507,N
741548,20,0.0219602042040759,0.71239533,N
973574,30,0.0105950656354276,0.126119755,N
797820,29,0.0128557330995016,0.494816793,N
438137,26,0.0225588684368775,0.5766812729999999,N
569205,22,0.0278918178784065,0.669523864,N
926282,32,0.0210345615991798,0.505495235,N
493540,15,0.0133417289526456,0.630777366,N
664388,31,0.0118532706330571,0.76732243,N
162541,24,0.0140421818571519,0.753356481,N
627687,19,0.018153403111323,0.637194809,N
658127,27,0.0242617132492183,0.7603546409999999,N
744801,21,0.0113074057670765,0.280732339,N
6389,30,0.0205477805505329,0.303557093,N
997759,26,0.0230077707176607,0.518515331,N
118445,33,0.0138272130006962,0.7603546409999999,N
70409,36,0.00759746218214614,0.303557093,N
389057,43,0.0195816592144515,0.666347695,Y
498980,34,0.0141856040546149,0.688403005,N
466026,33,0.0114256920210237,0.504723331,N
158125,27,0.0255032889113613,0.856387665,N
601818,18,0.02354695156828,0.698716806,N
784487,32,0.00762283487241103,0.689617563,N
275409,25,0.0165487298507446,0.480935685,N
132666,23,0.0231555303379233,0.67244134,N
743641,35,0.0247415400548969,0.586984301,N
310474,22,0.0139637346470175,0.71239533,N
679993,17,0.0162278197681547,0.518515331,N
25150,14,0.00989030418673144,0.504723331,N
547919,30,0.0126690808535811,0.57554101,N
425870,34,0.0228575194431135,0.83990507,N
974978,32,0.0166733148813431,0.596008496,N
579228,21,0.0180019022004348,0.678190805,N
331923,20,0.0156015060835045,0.494816793,N
602671,21,0.0220093342018428,0.718890458,N
884535,13,0.0186176611228583,0.655300173,N
73363,24,0.0199421818571519,0.649688725,N
60122,26,0.0137421276283973,0.631074633,N
799305,31,0.0227182217830634,0.600171687,N
746520,35,0.0190192494313781,0.7467135090000001,N
799347,32,0.0181328256647354,0.630570968,N
375983,38,0.0209683953400104,0.596008496,N
592129,40,0.0118897084600382,0.465253994,N
169059,21,0.0186069478505205,0.699822899,N
487055,2,0.0195123219415752,0.505495235,N
498103,32,0.0149797093150019,0.180675803,N
459582,17,0.0140876165670279,0.504723331,N
540348,27,0.0132367782409537,0.688403005,N
550759,37,0.0180404442427122,0.303557093,N
619956,33,0.0145423577584243,0.206129064,N
8750,23,0.00735680342069282,0.42586013,N
571388,8,0.0239012108562389,0.5766812729999999,N
836668,27,0.0251821259734818,0.206129064,N
890593,36,0.0245123219415752,0.303557093,N
633845,8,0.0198033048126227,0.588356,N
174898,23,0.0085565323361648,0.504101766,N
891793,42,0.0245080750923684,0.83990507,N
830176,14,0.0197222510851046,0.676293785,N
963257,28,0.0169494601052194,0.535241194,N
289355,22,0.0171301822440897,0.83990507,N
913045,19,0.0161242532514774,0.7603546409999999,N
498268,21,0.0146326796649782,0.710411481,N
803327,38,0.0123558772129968,0.504723331,N
419361,29,0.016812789333302,0.505495235,N
912545,13,0.00926602711485596,0.7603546409999999,N
161049,16,0.0205445946979595,0.713182599,N
335334,28,0.0115073372378515,0.649688725,N
901564,24,0.0208427236217217,0.548771407,Y
347390,7,0.008453695656264429,0.477337418,N
939836,20,0.0115311716038718,0.578274481,N
219596,25,0.0102528762374084,0.622376493,N
495137,27,0.0209854791135635,0.649688725,N
969111,40,0.0186211192008401,0.480935685,N
216757,31,0.024816572418863,0.5766812729999999,Y
909243,30,0.0112427847461674,0.465253994,N
728368,15,0.0237630642769407,0.699822899,N
976096,26,0.015941077380708997,0.716983294,N
190146,28,0.0195534995253135,0.24748987100000006,N
875981,23,0.019253544381015,0.518515331,N
218939,20,0.00971886439317825,0.592689247,N
46812,31,0.0257952696216916,0.659160634,Y
518195,25,0.009380085984339207,0.7603546409999999,N
890446,31,0.0214159540096531,0.6952925190000001,Y
956774,29,0.0160603923446801,0.771366181,N
750784,22,0.00924622098200039,0.480935685,N
603197,34,0.0242818464456628,0.696959938,N
856919,34,0.00825170402105059,0.7603546409999999,N
803392,22,0.0242877468654091,0.373971178,N
297514,13,0.0206490058027294,0.83990507,N
583234,32,0.0130307325814967,0.753356481,N
865707,14,0.008837643630814641,0.280732339,N
401981,19,0.0110673524182959,0.518515331,N
26296,39,0.0130996230131749,0.755697721,N
614091,23,0.00719063873816252,0.622294372,N
770712,16,0.00805803477299037,0.678190805,N
602908,29,0.0232353274304189,0.622376493,N
996842,22,0.0152778749108605,0.6581196579999999,N
607933,32,0.0203575476487887,0.68596116,N
819565,21,0.0151920583098421,0.753356481,N
177084,39,0.0136448005891144,0.588356,N
177588,26,0.0226362383590995,0.690990558,N
483870,29,0.0204887069151747,0.504101766,N
633945,25,0.0110324438457813,0.467185722,N
933053,18,0.0134924326320879,0.493775228,N
201402,23,0.020255121706237,0.655300173,N
886523,42,0.0174705564581059,0.303557093,N
648303,25,0.014045395529892,0.477337418,N
380621,30,0.0227004407167023,0.696959938,N
972538,18,0.0181396950684098,0.280732339,N
324332,19,0.013094947550103,0.674769965,N
688442,40,0.0155805413462345,0.449970743,N
896070,34,0.0247095949200304,0.206129064,N
677263,20,0.0150069323138985,0.465253994,N
700968,29,0.0225185357653668,0.493775228,N
249842,18,0.0151968976019669,0.206129064,N
883735,35,0.0177690673327212,0.480935685,N
222175,32,0.0143570797751376,0.494816793,N
939593,18,0.0129024963463936,0.504101766,N
57691,40,0.007075710928820491,0.739349272,N
406671,25,0.0272960967891097,0.7603546409999999,N
843393,21,0.0142941324196288,0.7603546409999999,N
194983,32,0.0105135709359809,0.192528736,N
993665,34,0.0265158739987193,0.42586013,N
949224,20,0.0118995158986332,0.57554101,N
322507,22,0.0164024613492916,0.280732339,N
951928,37,0.006657555175925679,0.630777366,N
21530,32,0.0128960197008071,0.373971178,N
477231,30,0.0186621018129087,0.787542904,Y
248543,18,0.0163936318530076,0.493775228,N
490363,26,0.0174228709391783,0.713182599,N
315970,14,0.02442031820834,0.5587315279999999,N
597543,22,0.0182555420541883,0.303557093,N
165096,19,0.0185185127841245,0.439681931,N
244929,30,0.0188054365697264,0.659160634,N
402949,40,0.00909217225214714,0.637437199,N
796482,16,0.00837111728652193,0.669523864,N
738910,15,0.0153250694930085,0.637194809,N
973017,40,0.00843550515818414,0.274056334,N
499147,21,0.0245015836899337,0.493775228,N
700511,34,0.00860503934611951,0.480935685,N
298881,41,0.0147716335316908,0.718890458,N
514367,30,0.019542319043872,0.630777366,N
581588,36,0.0133486147416391,0.694879192,N
81210,27,0.007427020388762909,0.649688725,N
803370,28,0.0250222384046942,0.662148594,N
394017,30,0.0101645968039926,0.7603546409999999,N
573589,34,0.0172074253288342,0.549088394,N
890925,21,0.023763780983065,0.7140736990000001,N
865217,26,0.0105777150202607,0.637194809,N
973176,26,0.0213291936813893,0.206129064,N
14387,27,0.011442465067051,0.713182599,N
682152,24,0.015618539401028,0.666347695,N
133948,22,0.0258224055526962,0.467185722,N
872211,18,0.0164653512307327,0.6453962520000001,N
572218,34,0.0112022545879077,0.787542904,N
688800,25,0.0192223291746085,0.691894965,N
343209,36,0.0149991727262537,0.785960397,Y
47756,31,0.0179776242378944,0.71239533,N
978339,33,0.0184026430540987,0.303557093,N
141107,34,0.0137918656468942,0.373971178,N
440403,36,0.0204622622635758,0.7086083609999999,N
125150,26,0.0107171703307091,0.052555223,N
868748,20,0.0262360895591184,0.662148594,N
668684,25,0.0171056927638178,0.465253994,N
459259,34,0.0153754415686672,0.206129064,N
150553,46,0.0245483963453002,0.683470195,N
750533,33,0.0235678941493482,0.373971178,N
308326,28,0.0161515963109632,0.637194809,N
750410,30,0.0172461836261712,0.692288578,N
840896,30,0.0174567904190028,0.649688725,N
949676,18,0.0085508863175232,0.5244084920000001,N
475948,30,0.0231451527509219,0.82300172,N
701560,25,0.0217755922565864,0.467185722,N
4241,24,0.018931325550858,0.590359394,N
805608,29,0.0136692167821712,0.723270874,N
467657,28,0.0219418427936879,0.7603546409999999,N
607692,39,0.0236872417661635,0.57554101,N
205319,32,0.0143484876008169,0.655015582,N
502065,28,0.0264730096747527,0.126119755,N
362815,18,0.0109465777506106,0.787542904,N
547493,32,0.0198475926486818,0.7603546409999999,N
357734,22,0.00721061338069025,0.55568636,N
915987,7,0.0179458365953267,0.692426419,N
327392,38,0.0217347694751413,0.592689247,N
695207,27,0.021647012463784,0.467185722,N
953707,9,0.0087501371582783,0.477337418,N
620720,28,0.0277049301558295,0.518515331,N
963750,23,0.0238933699803803,0.68596116,N
869678,22,0.0162178850132109,0.755697721,N
878012,28,0.0164561028361824,0.469283276,N
208649,22,0.0115429116233454,0.586984301,N
918091,32,0.0211804479604717,0.6762420640000001,Y
183734,25,0.0263583392639783,0.590359394,N
961487,29,0.0178777815417519,0.6602531070000001,N
770963,30,0.00703547652426444,0.71239533,N
258439,27,0.0169389458088301,0.206129064,N
289849,22,0.0155474315867137,0.494816793,N
678897,31,0.0151679756231902,0.71239533,N
835594,32,0.0123424565751411,0.477337418,N
258930,22,0.00981762798220778,0.588356,N
755741,31,0.013081407103976,0.718890458,N
713772,28,0.0260185869420647,0.052555223,N
672441,18,0.0162636720605764,0.7603546409999999,N
907234,22,0.0175980739675375,0.6602531070000001,N
899287,31,0.00955733000120592,0.666347695,N
767348,27,0.0144647918136236,0.677932753,N
720203,9,0.006295647386907979,0.71239533,N
85377,19,0.011196226291004,0.637437199,N
561622,28,0.0193867474493407,0.480935685,N
431469,37,0.0197087156041525,0.7603546409999999,N
660553,18,0.0134796615412782,0.694879192,N
172308,30,0.00688605884968058,0.505495235,N
792402,40,0.0122678217559442,0.686734263,N
970660,34,0.0185739311712979,0.669523864,N
659794,34,0.009076148687463393,0.755697721,N
942510,30,0.0188008369601093,0.6453962520000001,N
33866,34,0.0100806334096513,0.477337418,N
855550,19,0.00867136169987647,0.698716806,N
107105,30,0.0223682663550596,0.465253994,N
50020,36,0.0288328322988976,0.764495202,N
248852,26,0.0211809491377293,0.689617563,N
469398,20,0.0219150110656854,0.588356,N
595968,37,0.00817830154614266,0.6762420640000001,N
733907,23,0.0218334963923717,0.764495202,N
396347,19,0.00752632011319629,0.677932753,N
244939,31,0.0222465846513622,0.753356481,N
453999,31,0.0167302620351382,0.68596116,N
853624,36,0.0120419608761965,0.549088394,N
495125,26,0.0154720404021426,0.72866274,N
862816,23,0.0146117801770054,0.691894965,N
285299,29,0.00860108804011233,0.692288578,N
411736,29,0.0172472398912366,0.6762420640000001,N
872684,29,0.018942121812892,0.57554101,N
442704,14,0.0179178035245832,0.7603546409999999,N
598875,17,0.0263705893508552,0.7467135090000001,N
34728,35,0.0176057858226031,0.595898673,N
140929,28,0.0159227817143113,0.622294372,N
655983,32,0.0136362383590995,0.280732339,N
190232,23,0.0187779499628018,0.280732339,N
163700,29,0.00891271612713224,0.692426419,N
264928,18,0.0264351064748349,0.7251544259999999,N
986331,24,0.0142039246376076,0.6762420640000001,N
192756,33,0.0194663814845753,0.6793432159999999,N
200665,32,0.0191744342476341,0.707910246,N
897729,19,0.0216503225636278,0.303557093,N
121443,30,0.007073993153739859,0.676293785,N
715832,25,0.0238912555323261,0.7292331459999999,N
130915,26,0.0154289488232289,0.595898673,N
829412,29,0.009664359030423607,0.662148594,N
242891,23,0.0126306074239646,0.469283276,N
600848,41,0.0196700006575386,0.71239533,Y
141682,25,0.0200456003368555,0.698695136,N
465960,22,0.0220136795269568,0.688403005,N
976265,30,0.00811083005100435,0.5587315279999999,N
648167,22,0.0149794922030469,0.586984301,N
88488,28,0.0224221374135394,0.739349272,N
672344,18,0.0171309552617572,0.7603546409999999,N
753216,19,0.0185200933717748,0.7603546409999999,N
603601,9,0.0156005161787274,0.5766812729999999,N
567374,25,0.00840455083290995,0.655300173,N
833594,18,0.0203524317815216,0.716983294,N
431458,31,0.0100437094672783,0.373971178,N
984157,24,0.0110421037300938,0.698716806,N
52949,27,0.0117572313442203,0.83990507,N
860942,32,0.0158072358133183,0.180675803,N
196660,11,0.0167493766396058,0.753356481,N
749016,35,0.0149469194866139,0.707910246,Y
452143,17,0.0141202447327097,0.856387665,N
379425,42,0.0198394547767082,0.303557093,N
502187,34,0.0242766598573622,0.699822899,N
674214,33,0.0210551436955626,0.570390095,N
478912,26,0.0249255272154105,0.649688725,N
483650,37,0.008913158238782559,0.684271436,N
458451,27,0.0160533607491351,0.457870484,N
592164,26,0.0164323230955356,0.6602531070000001,N
703035,16,0.0116122979157965,0.206129064,N
670171,35,0.0120377935856839,0.630777366,N
665291,35,0.0139583352893434,0.592689247,N
67752,19,0.0196457684735602,0.7603546409999999,N
206490,16,0.0209866001854278,0.71239533,N
258008,17,0.00862165882423712,0.622376493,N
364841,40,0.00929870380612396,0.590359394,N
186415,28,0.00541662304129039,0.55568636,N
78172,30,0.0127665858440088,0.771366181,N
583165,41,0.007681672661505691,0.383460895,N
441384,39,0.0250229556226568,0.465253994,N
848631,32,0.0131241464412373,0.280732339,N
623171,22,0.0170489691442409,0.596008496,N
286471,29,0.0128085419100603,0.6762420640000001,N
425076,25,0.00946094739001848,0.493775228,N
444377,19,0.00925471361052974,0.595898673,N
173615,32,0.0176891841079717,0.180675803,N
797010,33,0.0255771737936047,0.57554101,N
286327,15,0.009352240495317209,0.739349272,N
285672,30,0.0229701016630402,0.6499631539999999,Y
533210,20,0.0214586055511868,0.83990507,N
131755,42,0.0270940925653659,0.856387665,N
752841,36,0.0221004516180784,0.457870484,N
304366,38,0.0246676712698168,0.7467135090000001,Y
646249,29,0.0197898058770155,0.480935685,N
941615,30,0.0205429116233454,0.6602531070000001,N
770305,30,0.00982722123014695,0.303557093,N
96026,29,0.0197796143702121,0.710411481,N
271202,16,0.0123914234827578,0.457870484,N
575059,39,0.00687773281863858,0.477337418,N
710249,30,0.0161151180059761,0.716983294,N
77331,37,0.0211573253444424,0.630570968,N
904017,20,0.014589782911661003,0.649688725,N
174097,33,0.0201342732212979,0.526147204,N
480298,14,0.0120858460472074,0.280732339,N
399231,32,0.0207697188492212,0.42586013,N
727787,36,0.0209109193293873,0.206129064,N
715490,37,0.00839037242675623,0.316290503,N
669676,25,0.0195396773918616,0.782987398,N
462508,44,0.0216957870554064,0.457870484,N
851376,31,0.0179109374175886,0.535241194,N
694139,38,0.0161623783708772,0.637437199,N
938505,26,0.0188951164294604,0.630777366,N
30719,28,0.0170151291735859,0.624139796,N
506199,11,0.0248513901182633,0.792060408,N
491521,18,0.0250554573457724,0.718890458,N
693948,11,0.0174392054141094,0.7086083609999999,N
80682,34,0.0212993702169028,0.698716806,N
800345,24,0.0127391357889785,0.699822899,N
400117,30,0.0175517409228503,0.764495202,N
384622,36,0.0207841347392942,0.480935685,N
249679,4,0.0229609274343213,0.563376754,N
973145,28,0.0121797273337103,0.578274481,N
963019,16,0.0224198088481363,0.6409399370000001,N
708743,30,0.0162293201109046,0.504723331,N
90510,22,0.0176378315661832,0.622294372,N
48497,31,0.0135976719780337,0.785960397,N
247320,42,0.0140541180444461,0.76732243,N
511025,22,0.0237957785895698,0.67244134,N
322401,31,0.0107531230629733,0.180675803,N
440221,20,0.0121709138569013,0.578274481,N
330410,19,0.0171487192561275,0.739349272,N
945739,34,0.0139058937792705,0.596008496,N
799166,17,0.0207642392663731,0.280732339,N
874190,27,0.0124842344626424,0.376320628,N
8927,29,0.0208653084934359,0.477337418,N
415368,41,0.0143629326516436,0.637194809,N
862226,38,0.0285727031371263,0.67244134,N
257107,28,0.0177780546216385,0.649688725,N
959583,35,0.0181569675105503,0.373971178,N
909296,30,0.0122628296301315,0.465253994,N
181157,24,0.0177772210611668,0.73313783,N
858257,29,0.0117210776862814,0.696959938,N
753893,36,0.0209183712728493,0.518515331,N
846246,30,0.0082892478703762,0.465253994,N
6767,25,0.0221710609070096,0.303557093,N
860284,24,0.0215430444995192,0.624139796,N
388098,20,0.0191366754745698,0.590359394,N
347251,36,0.0236754095515005,0.548771407,Y
435461,32,0.0133586518254309,0.669523864,N
645876,23,0.010644707493441,0.5766812729999999,N
318337,34,0.013864748687997,0.5766812729999999,N
64001,31,0.020596213880296,0.753356481,N
837208,24,0.018280577064339,0.655015582,N
375329,23,0.0244946342930255,0.692426419,N
355052,23,0.0156058911518182,0.682172714,N
739777,40,0.018241176262388,0.303557093,N
451583,36,0.0105518558204543,0.698716806,N
422864,29,0.0210214551768178,0.83990507,N
732529,29,0.0196474889998066,0.376320628,N
601289,11,0.00857278028089577,0.674769965,N
152834,12,0.0224607397226585,0.600171687,N
331456,42,0.0123535583110348,0.578274481,N
36311,31,0.0225236532717415,0.465253994,N
286950,37,0.0177782617218682,0.592689247,N
794720,28,0.0229343343007558,0.707910246,N
127402,27,0.0162214527521319,0.6602531070000001,N
23719,21,0.0192137389970117,0.504101766,N
131470,30,0.0161640081552702,0.792060408,N
732573,32,0.0220093342018428,0.740149873,Y
442214,28,0.0174410526537915,0.504723331,N
411165,28,0.007744717665956609,0.689617563,N
933983,36,0.0190373738793511,0.57554101,N
352977,25,0.0167633046989384,0.605437584,N
709406,30,0.0111359382477608,0.637194809,N
398453,37,0.0197008369601093,0.373971178,N
121729,24,0.0217739091819723,0.052555223,N
925457,38,0.021342476118441,0.465253994,N
439739,40,0.0233209000573822,0.6762420640000001,N
545539,27,0.0201027612740193,0.6952925190000001,N
762529,23,0.0160574791446868,0.67244134,N
325535,14,0.0111006621261759,0.504101766,N
980927,20,0.0256393753088125,0.57554101,N
236197,28,0.017669191341674998,0.465253994,N
19506,22,0.0132145435029686,0.42586013,N
404525,19,0.0192963634754751,0.6762420640000001,N
717874,24,0.0272709018159128,0.662148594,Y
988760,29,0.0143982446373126,0.578274481,N
143008,37,0.0130985756074037,0.630777366,N
208441,22,0.0173792137112884,0.280732339,N
108992,35,0.0226799637329375,0.83990507,N
285912,35,0.0222556610770693,0.76433369,N
918686,28,0.0177168434502799,0.662148594,N
553580,22,0.0171286207606547,0.740975301,N
690323,36,0.0199643684827925,0.736806298,N
613367,12,0.0238272825685801,0.736806298,N
134357,33,0.0189857021586185,0.052555223,N
909230,5,0.0145647100213307,0.588356,N
494952,13,0.0136032834965567,0.798810583,N
117431,31,0.017800481082313,0.701120968,Y
393581,26,0.0182258606466377,0.637194809,N
177386,30,0.0180448350295451,0.771366181,N
554091,23,0.0197940777013041,0.676293785,N
543480,13,0.0198565978666533,0.714351016,N
177900,30,0.0159658221635497,0.762236806,N
881483,28,0.016832778693085,0.753356481,N
504734,24,0.00994143540968447,0.493775228,N
331307,28,0.0260515407048611,0.42586013,N
630808,24,0.0210989090866278,0.180675803,N
541237,30,0.0159590409824958,0.67244134,N
133681,31,0.0203851152906762,0.631074633,N
716123,19,0.0175718531615074,0.467185722,Y
202131,38,0.00848870876740619,0.439681931,N
143308,31,0.0211564905580265,0.785960397,N
904988,25,0.0166666612404679,0.518515331,N
361471,17,0.021995236825,0.5766812729999999,N
764341,19,0.0105324278030044,0.563376754,N
187076,35,0.0200238270739798,0.76433369,N
78977,36,0.011054243604488,0.8077399609999999,N
798274,27,0.0225416583813961,0.5244084920000001,N
199885,39,0.0176777328186386,0.605437584,N
131671,26,0.0178987748985606,0.57554101,N
536637,23,0.015362941062003,0.55568636,N
964464,15,0.00477266509454053,0.280732339,N
666728,15,0.0217227486877766,0.642413693,N
461248,22,0.0122760745459837,0.698716806,N
923452,10,0.0250742298891364,0.457870484,N
131563,23,0.0193138069756103,0.578274481,N
975539,19,0.010188837689506,0.707910246,N
135845,23,0.00809031372667897,0.504101766,N
302298,24,0.0163782401082402,0.526147204,N
862265,17,0.0184615956625504,0.710411481,N
788155,19,0.0187082670536157,0.7251544259999999,N
570874,26,0.00827670547790565,0.678190805,N
80024,21,0.0178523959905486,0.303557093,N
80137,41,0.00375720074555156,0.590359394,N
699673,40,0.00622764185085311,0.637437199,N
614961,30,0.0190741896443985,0.7603546409999999,N
603092,33,0.0269379079442709,0.480935685,N
364864,24,0.024811893711648,0.76433369,N
716357,34,0.00920460627734473,0.504101766,N
982728,27,0.00812713781672368,0.596008496,N
470051,12,0.0265138894831391,0.73313783,N
228403,31,0.0160526766422954,0.206129064,N
516344,37,0.0150167932587474,0.764495202,N
802922,24,0.0262918948010336,0.493775228,N
722944,17,0.026153403111323,0.676293785,N
58161,27,0.0121575495437602,0.649688725,N
565366,24,0.015480625299255,0.740149873,N
171402,9,0.0238701016630402,0.752001893,N
717764,24,0.0121799061959019,0.7603546409999999,Y
681467,23,0.0115743183239735,0.206129064,N
354145,21,0.0168427632760992,0.280732339,N
201888,26,0.0222996224560978,0.20744186,N
479772,13,0.0138522360107297,0.600171687,N
528867,24,0.00896329172633674,0.689617563,N
960942,14,0.0287195115562026,0.683470195,N
976475,32,0.00990492872992477,0.692426419,N
764204,38,0.0247288606910478,0.303557093,Y
626449,25,0.0193165237639758,0.707910246,N
228589,31,0.0180343293313022,0.578274481,N
308875,35,0.021005198765221,0.707910246,N
537371,17,0.0189930993715355,0.6762420640000001,N
335208,30,0.0193061726520196,0.052555223,N
76110,25,0.00919015989880748,0.57554101,N
423010,34,0.0169985538875256,0.206129064,N
119357,42,0.0202551398480531,0.57554101,N
813660,30,0.020596087325219,0.477337418,N
304554,40,0.0173051267324121,0.676293785,N
259196,37,0.0115949782344959,0.718890458,N
362950,27,0.018376108097111,0.636124276,N
974636,33,0.00905836686447198,0.82300172,N
417461,22,0.0240369456924107,0.716983294,N
724116,12,0.0268086420076381,0.607223086,N
792089,20,0.0127383347964784,0.6793432159999999,N
659965,30,0.0135674737079171,0.439681931,N
489441,22,0.0137117801770054,0.678190805,N
918854,21,0.0229094152311537,0.755697721,N
682018,28,0.0225326398107153,0.753356481,N
342277,39,0.0230214725929521,0.707910246,Y
462869,21,0.0112226819846436,0.280732339,N
20542,23,0.0182625019911097,0.595898673,N
844481,21,0.0118394953566404,0.649688725,N
356775,13,0.016080496189808,0.683470195,N
61809,30,0.0209103775648176,0.57554101,N
413982,31,0.0112052761026506,0.655300173,N
711933,15,0.0204809614914482,0.787542904,N
364626,31,0.0196649406492443,0.5766812729999999,N
913539,46,0.0174858794689406,0.280732339,N
362199,36,0.0168899571375677,0.7140736990000001,N
739222,14,0.0263445946979595,0.73313783,N
494195,36,0.0140279541218928,0.535241194,N
142524,16,0.0271535565427825,0.7140736990000001,N
250855,24,0.0104395372163242,0.699822899,N
296566,21,0.0157603067560367,0.549088394,N
374308,31,0.006395477116701621,0.71239533,N
197824,23,0.013693966880357998,0.549088394,N
641314,21,0.0173841457145178,0.588356,N
202222,24,0.0229874063041176,0.769295185,N
788342,36,0.0151190505866,0.642413693,N
80026,37,0.0157225660455138,0.798810583,N
557245,23,0.0168848356275306,0.82300172,N
263431,26,0.0183159786233281,0.493775228,N
469493,29,0.0077629362001337705,0.67244134,N
402308,16,0.00820150559382498,0.383460895,N
752994,17,0.0216876215773038,0.744360902,N
494820,33,0.0229937733201404,0.7292331459999999,N
638566,33,0.0197797672301169,0.655300173,N
69844,22,0.0206740382858396,0.642413693,N
785201,29,0.0180825317391159,0.180675803,N
721981,26,0.0194311120768378,0.67244134,N
528662,34,0.0175576626583656,0.600171687,N
72718,31,0.0201866816250835,0.674769965,N
355325,36,0.0138059706337059,0.739349272,N
106055,35,0.0173498425835295,0.701120968,N
468189,31,0.0206294483784581,0.674769965,N
364049,20,0.0232314450018298,0.600171687,N
611089,23,0.0182573765457037,0.694879192,N
27729,55,0.008582214426075459,0.699822899,N
397293,25,0.0163826668745021,0.465253994,N
566847,20,0.0141897462314539,0.180675803,N
992350,31,0.0198165443169387,0.676293785,N
356090,23,0.018495039736797003,0.649688725,N
350736,23,0.019330285813117,0.744360902,N
82078,28,0.0216666836826933,0.8077399609999999,Y
522047,16,0.0142233374416108,0.692288578,N
452033,39,0.0168415773835629,0.7292331459999999,N
81866,26,0.0184969836398579,0.494816793,N
770651,13,0.0137123219415752,0.504101766,N
618945,32,0.0173185537774845,0.280732339,N
705303,32,0.0068631020567765785,0.83990507,N
447520,19,0.0221931980820372,0.465253994,N
658724,33,0.014823875466011,0.480935685,N
621865,25,0.0151162649450378,0.518515331,N
615342,40,0.0171142448304619,0.769295185,N
115792,27,0.0214350494715653,0.465253994,N
78962,25,0.026323920244725,0.699822899,N
108260,38,0.0137258929738407,0.83990507,N
151157,29,0.0230050195524959,0.493775228,N
652055,39,0.0129355938601738,0.76433369,N
686272,16,0.0109861775190746,0.7603546409999999,N
896109,25,0.0191036918706647,0.68596116,N
768645,15,0.0159965763600967,0.631074633,N
994311,22,0.00837499174709732,0.71239533,N
755829,20,0.0200271505773274,0.465253994,N
444427,34,0.0183357655043756,0.280732339,N
829679,13,0.0208764721211017,0.57554101,N
477536,41,0.0104165995559811,0.630570968,N
613118,18,0.027262538486875,0.73313783,N
624650,41,0.0248407109094234,0.691894965,N
819393,17,0.00942090005738217,0.682172714,N
604943,34,0.0195769911138345,0.592689247,N
786221,38,0.0166648593425058,0.655300173,N
599249,13,0.0191336473221501,0.787542904,N
350264,37,0.0179579090982313,0.740149873,Y
744181,26,0.0181902879960236,0.504101766,N
817375,24,0.0231545727339695,0.504723331,N
484926,17,0.0213167478111481,0.716983294,N
111260,28,0.008855754637706159,0.57554101,N
935964,17,0.0210635590090542,0.637194809,N
