custid,dropperc,mins,KPI_DeviceSat,consecmonths,long,income,KPI_NetworkQual,dataperc,age,bill,datause,calls,education,servcalls,dataplan,kids,churn_Y
85488,0.0131578947368421,380,0.0186299129477711,25,19,76.5,0.6793432159999999,0.3828125,42,89.14,1568,61,12,0,4096,3,0
69291,0.0193798449612403,516,0.0128061639408136,23,35,70.7,0.82300172,0.1875,41,124.62,384,63,13,0,2048,3,0
450457,0.0222772277227723,404,0.0110713125849197,47,22,75.0,0.493775228,0.0302734375,42,88.04,186,107,10,0,6144,1,0
728380,0.0140056022408964,357,0.00524287018526394,42,18,85.8,0.592689247,0.132486979166667,60,97.94,814,87,9,0,6144,1,0
888062,0.0143198090692124,419,0.0138920302458863,36,23,81.3,0.739349272,0.2998046875,30,124.07,614,122,12,0,2048,2,0
587625,0.0204081632653061,392,0.0155319137933923,44,20,73.0,0.7603546409999999,0.12841796875,40,80.18,263,97,8,0,2048,1,0
945409,0.0210084033613445,476,0.00936133972432754,12,25,70.6,0.856387665,0.18115234375,34,167.57,371,74,8,0,2048,1,0
143695,0.022964509394572005,479,0.0174455598816393,32,27,50.9,0.493775228,0.185546875,46,122.93,1140,83,9,0,6144,2,0
229677,0.0234741784037559,426,0.0191485901522602,30,23,75.6,0.6762420640000001,0.361328125,42,64.32,740,44,10,0,2048,0,0
362656,0.0188679245283019,530,0.0207325823607123,18,27,71.5,0.856387665,0.60595703125,39,109.5,1241,54,10,0,2048,2,0
206246,0.0190930787589499,419,0.0192663512786106,27,33,88.0,0.493775228,0.23583984375,47,94.26,966,103,12,0,4096,1,0
607078,0.0185676392572944,377,0.0102629695995744,41,21,51.3,0.714351016,0.275390625,47,164.66,564,56,10,0,2048,1,0
106506,0.024390243902439,451,0.0175147068300888,34,24,40.6,0.710411481,0.26708984375,50,51.81,1641,69,8,0,6144,1,0
647837,0.0224032586558045,491,0.00648101357131463,27,24,66.0,0.688403005,0.2255859375,36,75.26,462,73,3,0,2048,1,0
264612,0.026,500,0.0154195639615167,40,27,41.1,0.764495202,0.0382486979166667,46,117.09,235,107,10,0,6144,0,0
387988,0.025531914893617003,470,0.0189895981008267,14,24,83.2,0.57554101,0.54443359375,48,100.17,1115,72,11,0,2048,1,0
659392,0.0112179487179487,624,0.008140818023965,27,41,48.8,0.280732339,0.6728515625,40,167.72,1378,34,10,0,2048,4,0
997119,0.0191256830601093,366,0.008718302074679041,25,26,61.7,0.494816793,0.342529296875,44,58.73,1403,92,13,0,4096,1,0
880801,0.0204460966542751,538,0.0130812616027869,27,29,71.6,0.280732339,0.55517578125,29,127.72,1137,76,11,0,2048,0,0
384878,0.0267857142857143,336,0.0183596183192816,42,18,67.2,0.622294372,0.18310546875,46,149.63,375,95,9,0,2048,2,0
962205,0.0218181818181818,550,0.0187431920857717,23,31,67.9,0.494816793,0.0068359375,54,131.38,42,86,9,0,6144,0,0
223283,0.0209205020920502,478,0.0210161937363852,26,24,95.1,0.662148594,0.18310546875,35,131.41,1125,52,12,0,6144,0,1
191232,0.0211565585331453,709,0.0230656150228629,16,36,67.2,0.74156091,0.244873046875,47,99.22,1003,62,7,0,4096,2,0
573979,0.0184254606365159,597,0.0169619416267661,24,34,39.2,0.73313783,0.200520833333333,58,63.76,1232,130,8,0,6144,1,0
750521,0.0223325062034739,403,0.0153845963789311,30,21,70.5,0.504723331,0.23828125,41,133.92,488,55,8,0,2048,1,0
919263,0.0187074829931973,588,0.0084181957492153,29,37,61.8,0.669523864,0.214599609375,42,81.67,879,62,8,0,4096,1,0
579213,0.0170278637770898,646,0.0113869565008899,23,40,95.5,0.596008496,0.30078125,40,88.32,616,100,10,0,2048,1,0
578249,0.0196399345335516,611,0.0168438854832712,28,32,66.1,0.6602531070000001,0.110514322916667,38,122.94,679,91,7,0,6144,1,0
789647,0.0210727969348659,522,0.0254095570154314,25,28,75.2,0.052555223,0.30615234375,27,152.03,627,60,9,0,2048,2,0
466071,0.0217864923747277,459,0.0251807291025014,36,23,74.6,0.592689247,0.16064453125,50,111.7,329,85,7,0,2048,1,0
860428,0.0191204588910134,523,0.00917100366537649,23,27,71.6,0.578274481,0.0900065104166667,51,89.98,553,85,8,0,6144,2,0
462884,0.0213143872113677,563,0.0104929007475203,36,40,113.9,0.622294372,0.279296875,55,107.99,1144,57,9,0,4096,1,0
812163,0.0217391304347826,506,0.0232797940789869,33,29,85.9,0.42586013,0.325927734375,35,73.43,1335,61,7,0,4096,0,0
164294,0.0303030303030303,495,0.0207918582436914,33,27,67.8,0.518515331,0.29833984375,54,149.47,611,48,11,0,2048,0,0
74234,0.0183727034120735,381,0.0169278799946951,36,30,113.8,0.465253994,0.243326822916667,46,141.63,1495,36,10,0,6144,0,0
360918,0.0195694716242661,511,0.0138930998513217,36,37,75.6,0.7140736990000001,0.08251953125,28,122.78,507,82,13,0,6144,3,0
743476,0.0145530145530146,481,0.0105786529874701,35,34,48.5,0.505495235,0.135904947916667,42,89.21,835,43,10,0,6144,0,0
245204,0.0305676855895196,458,0.02199412159919,22,23,80.8,0.57554101,0.28141276041666696,46,99.07,1729,78,9,0,6144,0,0
26544,0.0233463035019455,514,0.009464958119927909,32,37,68.0,0.637437199,0.107421875,26,166.43,220,54,7,0,2048,1,0
201834,0.0186125211505922,591,0.0182044584188955,22,30,54.3,0.494816793,0.123209635416667,25,106.77,757,98,9,0,6144,1,0
749149,0.0171102661596958,526,0.0202571281449951,38,31,45.5,0.592689247,0.2197265625,28,125.89,900,50,10,0,4096,1,0
776900,0.0273037542662116,293,0.0126271327917237,28,17,70.2,0.710411481,0.6630859375,40,112.46,1358,52,12,0,2048,1,0
783201,0.026378896882494,417,0.0104528563772143,31,24,34.4,0.7632305429999999,0.262451171875,38,95.24,1075,63,12,0,4096,1,0
128112,0.0211764705882353,425,0.00927511423226039,29,23,71.2,0.636124276,0.2275390625,24,94.94,466,39,9,0,2048,2,0
427977,0.0166975881261596,539,0.0155007477687598,27,33,68.8,0.5766812729999999,0.081298828125,52,100.24,333,107,6,0,4096,0,0
614845,0.0212765957446809,470,0.0139584436622872,16,24,91.4,0.649688725,0.18017578125,50,35.77,369,90,11,0,2048,1,0
646289,0.0272952853598015,403,0.00511173527818816,18,20,45.3,0.7603546409999999,0.3876953125,34,89.94,1588,61,10,0,4096,3,0
746875,0.0202020202020202,396,0.0110308440071855,19,20,73.4,0.666347695,0.18310546875,35,109.25,375,90,9,0,2048,1,0
319124,0.0200729927007299,548,0.0147908424820707,31,27,54.3,0.493775228,0.115397135416667,40,192.5,709,78,12,0,6144,1,0
599141,0.0283842794759825,458,0.0191941102954867,33,38,79.0,0.792060408,0.0,58,95.57,0,66,12,0,6144,3,1
489875,0.0202839756592292,493,0.0236195915671364,28,25,57.5,0.607223086,0.521484375,35,116.06,1068,88,7,0,2048,1,0
19350,0.012987012987013,539,0.00590564594788732,29,27,73.3,0.480935685,0.152587890625,50,64.66,625,35,11,0,4096,1,0
281335,0.0289855072463768,414,0.0233359635675133,34,26,32.9,0.5766812729999999,0.30908203125,45,136.86,633,88,7,0,2048,3,0
783639,0.0158730158730159,567,0.0149058722919782,26,57,52.8,0.674769965,0.1611328125,45,75.71,660,87,12,0,4096,1,0
934238,0.0110410094637224,634,0.0216650140981219,21,35,35.1,0.465253994,0.150553385416667,33,115.51,925,71,7,0,6144,3,0
640237,0.00447427293064877,447,0.0153043641118555,27,23,91.0,0.5766812729999999,0.3037109375,50,81.71,622,61,11,0,2048,1,0
117438,0.0179533213644524,557,0.0223559981287136,19,49,54.6,0.74156091,0.29931640625,29,60.39,1226,101,10,0,4096,0,0
246854,0.0106194690265487,565,0.0172640421781702,38,33,84.8,0.465253994,0.141438802083333,42,109.51,869,63,8,0,6144,0,0
525761,0.0250965250965251,518,0.0236059549255524,31,29,37.6,0.707910246,0.246826171875,37,100.26,1011,74,7,0,4096,1,1
312603,0.0293159609120521,307,0.0212568034206928,30,16,50.9,0.590359394,0.10888671875,19,107.54,446,92,8,0,4096,0,0
692796,0.0208333333333333,528,0.0229752171153866,11,28,82.9,0.55568636,0.41455078125,41,121.71,849,79,10,0,2048,1,0
513025,0.008196721311475409,488,0.0065006326408871,15,25,64.5,0.280732339,0.45263671875,33,101.21,927,32,8,0,2048,1,0
130876,0.0195694716242661,511,0.0213476471076519,30,32,105.9,0.590359394,0.26806640625,60,89.53,549,90,12,0,2048,0,0
628451,0.0136674259681093,439,0.00634922143116135,27,24,72.6,0.83990507,0.117838541666667,35,186.46,724,64,12,0,6144,0,0
475915,0.0189393939393939,528,0.007153803884143309,25,28,66.6,0.52729759,0.13232421875,52,149.3,542,86,11,0,4096,1,0
898414,0.0139130434782609,575,0.0152971242590476,38,46,68.5,0.83990507,0.0283203125,38,99.24,58,31,11,0,2048,2,0
889301,0.0169172932330827,532,0.0285307047892153,36,29,73.2,0.692426419,0.1005859375,54,88.01,618,99,8,0,6144,0,0
903576,0.0145719489981785,549,0.00978592974581328,30,30,74.6,0.596008496,0.10986328125,31,128.42,450,63,9,0,4096,2,0
852811,0.0219435736677116,319,0.0167120565314502,29,16,52.4,0.5766812729999999,0.4521484375,27,142.7,926,74,11,0,2048,0,0
646136,0.0207253886010363,386,0.00914218185715191,24,20,72.5,0.493775228,0.04296875,36,77.71,264,44,6,0,6144,2,0
633135,0.0220994475138122,362,0.00919048529695002,29,18,76.9,0.739349272,0.0048828125,30,80.35,10,64,10,0,2048,1,0
178090,0.0202360876897133,593,0.0164811848680945,15,35,65.6,0.630777366,0.16552734375,33,120.72,339,86,9,0,2048,1,0
337843,0.0271398747390397,479,0.0246418209926151,18,25,72.1,0.655015582,0.5556640625,38,149.89,1138,79,12,0,2048,1,0
910055,0.0243445692883895,534,0.0247834034621468,13,28,62.3,0.743207246,0.18115234375,62,152.55,371,41,8,0,2048,1,0
414756,0.0179775280898876,445,0.0184402188109271,17,23,55.0,0.465253994,0.076171875,47,103.06,468,77,11,0,6144,1,0
297686,0.0137254901960784,510,0.0086828346894231,19,26,100.7,0.7603546409999999,0.306396484375,54,88.15,1255,62,9,0,4096,3,0
533476,0.0181818181818182,550,0.0168416665641285,21,29,11.1,0.206129064,0.41162109375,39,131.68,843,45,13,0,2048,2,0
611425,0.0205128205128205,390,0.008124623369071179,18,19,78.9,0.206129064,0.225830078125,37,90.11,925,80,8,0,4096,1,0
825463,0.0366492146596859,382,0.0192778088173619,18,25,41.5,0.280732339,0.43017578125,44,111.41,881,89,7,0,2048,0,0
479535,0.0283842794759825,458,0.0183640016731427,31,25,24.0,0.71239533,0.20703125,34,148.93,1272,72,9,0,6144,1,0
331298,0.0241758241758242,455,0.0214402600686874,44,25,92.1,0.578274481,0.234537760416667,48,116.02,1441,79,13,0,6144,0,0
116066,0.0185567010309278,485,0.0235362383590995,28,26,94.3,0.469283276,0.130859375,25,152.53,268,49,10,0,2048,1,0
833041,0.0185567010309278,485,0.0245408789704542,29,30,32.4,0.694879192,0.0,56,145.82,0,106,9,0,2048,2,0
385847,0.0225563909774436,399,0.0202328000827077,28,21,33.2,0.578274481,0.2626953125,45,163.34,538,117,8,0,2048,1,0
28232,0.0161579892280072,557,0.026052345620903,41,28,79.3,0.684271436,0.1220703125,56,119.75,750,86,9,0,6144,3,0
986404,0.0154440154440154,518,0.0301505120912608,9,28,66.9,0.7251544259999999,0.0,38,49.22,0,51,8,0,2048,1,0
484630,0.0287206266318538,383,0.0138382655120607,21,19,70.7,0.548771407,0.246744791666667,21,116.22,1516,79,10,0,6144,0,0
339899,0.0337078651685393,356,0.0205903583809417,30,18,79.3,0.563376754,0.64599609375,44,68.54,1323,99,10,0,2048,0,0
457380,0.043010752688172005,279,0.0179515004371463,22,15,70.6,0.419794699,0.26708984375,50,90.15,547,55,11,0,2048,0,0
599711,0.0216606498194946,554,0.0200439838150758,6,30,99.6,0.755697721,0.162434895833333,27,118.04,998,47,7,0,6144,0,0
290940,0.0117302052785924,682,0.0156434091005181,21,43,84.0,0.7467135090000001,0.3935546875,44,128.27,806,104,13,0,2048,0,0
743989,0.0216535433070866,508,0.0167267625748085,38,28,101.9,0.707910246,0.443359375,35,105.38,908,55,11,0,2048,1,0
229710,0.0179028132992327,391,0.0208254258923418,32,19,67.4,0.76732243,0.123209635416667,48,105.65,757,47,9,0,6144,1,0
10136,0.0210970464135021,474,0.0148452374283937,24,24,46.1,0.666347695,0.10302734375,44,42.6,422,59,9,0,4096,2,0
288528,0.0115511551155116,606,0.0253746593590804,35,30,78.5,0.674769965,0.264404296875,25,80.95,1083,106,10,0,4096,2,0
909225,0.0168421052631579,475,0.00865791960431008,23,26,61.2,0.55568636,0.0,36,33.6,0,55,11,0,2048,0,0
355033,0.026865671641791003,335,0.0189343293313022,25,18,67.6,0.052555223,0.0,56,102.13,0,38,6,0,4096,1,0
113379,0.0115606936416185,865,0.0199985221707921,20,44,79.7,0.7632305429999999,0.31494140625,66,118.01,645,83,11,0,2048,1,0
760749,0.0160550458715596,436,0.0316013449601547,37,22,63.0,0.494816793,0.122721354166667,22,90.47,754,43,10,0,6144,1,0
453209,0.0278969957081545,466,0.00834879106097123,28,24,78.2,0.493775228,0.35546875,30,96.39,1456,51,13,0,4096,1,0
123965,0.0235849056603774,424,0.0150247894147252,18,21,52.7,0.303557093,0.36328125,40,132.21,744,39,8,0,2048,1,0
11365,0.0154905335628227,581,0.0198777677232714,29,34,48.9,0.206129064,0.110107421875,41,111.62,451,88,8,0,4096,1,0
762886,0.0210970464135021,474,0.0279959431275238,30,27,60.1,0.549088394,0.217122395833333,38,147.15,1334,74,10,0,6144,2,0
173763,0.0143737166324435,487,0.0134582083083084,21,27,56.0,0.586984301,0.2099609375,26,163.82,430,72,8,0,2048,0,0
848753,0.0155172413793103,580,0.0149915749465522,20,33,121.8,0.692426419,0.14111328125,48,80.26,867,51,10,0,6144,0,0
388006,0.0117252931323283,597,0.0109774046291898,22,31,66.8,0.55568636,0.19482421875,34,98.08,399,109,10,0,2048,2,0
475061,0.0174757281553398,515,0.0208556714683646,7,26,44.6,0.7603546409999999,0.107421875,35,83.64,440,63,10,0,4096,1,0
527964,0.0176678445229682,566,0.0196922967618361,37,30,55.4,0.526147204,0.0,46,85.21,0,54,8,0,2048,1,0
161366,0.0100401606425703,498,0.0193738609903111,36,29,90.2,0.6257288289999999,0.0234375,55,143.96,48,88,3,0,2048,2,0
584551,0.0138169257340242,579,0.0105865717117868,27,29,38.2,0.465253994,0.17529296875,46,77.26,718,48,12,1,4096,3,1
714152,0.0227272727272727,396,0.0172071250565961,14,20,69.7,0.206129064,0.28466796875,41,102.57,583,59,9,0,2048,2,0
360058,0.0210526315789474,475,0.00949432095388668,24,25,62.2,0.280732339,0.41650390625,26,106.0,853,63,9,0,2048,0,0
559455,0.0135396518375242,517,0.016315489686737,25,27,73.7,0.7251544259999999,0.389892578125,53,94.54,1597,127,9,0,4096,1,0
867525,0.0155979202772964,577,0.00590215945562743,16,44,49.7,0.477337418,0.29915364583333304,35,98.92,1838,53,9,0,6144,2,0
337303,0.0248868778280543,442,0.0180189544149853,33,25,85.8,0.595898673,0.0,36,134.29,0,71,10,0,2048,0,0
792412,0.0121739130434783,575,0.0140576299145471,32,34,71.3,0.600171687,0.06787109375,34,92.64,278,51,7,0,4096,1,0
199097,0.0203562340966921,393,0.0191031534561165,32,21,57.9,0.480935685,0.5703125,24,111.03,1168,62,10,0,2048,1,0
384351,0.016750418760469,597,0.0173116646433351,26,30,78.4,0.688403005,0.0856119791666667,40,109.69,526,72,12,0,6144,1,0
116982,0.0186625194401244,643,0.0209432379222306,28,42,45.5,0.771366181,0.149251302083333,47,117.71,917,88,11,0,6144,1,0
587748,0.0212314225053079,471,0.0212785196360591,23,32,82.9,0.83990507,0.25439453125,45,97.59,521,64,10,0,2048,2,0
724365,0.0167064439140811,419,0.0149574085597688,33,24,71.3,0.7603546409999999,0.376953125,29,143.75,1544,96,13,0,4096,0,0
10126,0.0121580547112462,658,0.0132757671853472,11,41,86.1,0.636124276,0.0,18,84.05,0,62,13,0,2048,1,0
846417,0.0190677966101695,472,0.0121187746170063,26,26,65.7,0.518515331,0.43115234375,44,146.8,883,93,8,0,2048,2,0
437060,0.0286396181384248,419,0.0135335340174151,26,23,42.7,0.57554101,0.4345703125,41,117.53,890,60,11,0,2048,1,0
904226,0.0182149362477231,549,0.022606207866998,27,30,54.2,0.494816793,0.677734375,41,72.32,1388,87,10,0,2048,1,0
40619,0.0197132616487455,558,0.012780276197995,26,28,68.5,0.493775228,0.2880859375,63,149.69,590,114,8,0,2048,1,0
134565,0.0188976377952756,635,0.0173590567066681,34,139,66.3,0.655015582,0.185546875,51,133.35,760,65,8,0,4096,1,0
850436,0.0138648180242634,577,0.023580276197995,32,43,29.0,0.666347695,0.0847981770833333,38,130.31,521,15,6,0,6144,2,0
515955,0.0211538461538462,520,0.0218983897976682,20,26,50.7,0.518515331,0.1591796875,20,66.62,978,95,10,0,6144,1,0
832722,0.0225872689938398,487,0.0204723182238157,20,30,71.0,0.755697721,0.2607421875,34,120.46,534,106,12,0,2048,2,0
990764,0.0182555780933063,493,0.00763394763066644,25,28,34.0,0.206129064,0.21240234375,41,78.58,870,52,11,0,4096,0,0
106381,0.0235109717868339,638,0.0215172707705515,28,35,83.0,0.493775228,0.165771484375,46,83.02,679,68,10,0,4096,0,0
503857,0.0196463654223969,509,0.023957757134286,26,27,79.9,0.548771407,0.1455078125,30,102.18,894,50,10,0,6144,0,0
275236,0.0279503105590062,322,0.0205445946979595,32,19,42.5,0.373971178,0.106201171875,25,163.84,435,74,14,0,4096,0,0
469599,0.0193798449612403,516,0.0200864611472933,20,26,73.1,0.42586013,0.0,43,115.37,0,33,12,0,6144,1,0
702446,0.0122887864823349,651,0.0190088011406512,26,38,107.8,0.590359394,0.216796875,26,115.14,888,48,9,0,4096,1,0
906049,0.0179775280898876,445,0.0147660340067517,14,24,40.5,0.707910246,0.18798828125,27,127.79,385,88,13,0,2048,1,0
559568,0.0171149144254279,409,0.0217186137539212,35,20,11.2,0.52729759,0.37646484375,44,128.14,771,40,7,0,2048,2,0
161606,0.023696682464455,422,0.0162893726687157,34,23,91.5,0.676293785,0.1728515625,49,96.26,354,81,7,0,2048,0,0
905011,0.0246636771300448,446,0.0173138324941598,26,25,83.0,0.5587315279999999,0.130859375,37,81.64,268,76,12,0,2048,1,0
243688,0.0220588235294118,544,0.0186519158918354,10,88,50.7,0.7464753270000001,0.279541015625,56,105.88,1145,61,7,0,4096,1,0
71757,0.0130293159609121,614,0.0161161153891972,23,34,75.3,0.766499881,0.248046875,48,119.95,1524,80,11,0,6144,0,0
418266,0.0236220472440945,508,0.018051971094208,33,26,89.2,0.723270874,0.0,46,111.44,0,75,8,0,6144,0,0
700403,0.0144092219020173,694,0.0178112971718523,34,58,49.9,0.740149873,0.111490885416667,58,128.3,685,36,10,0,6144,4,0
198978,0.0244444444444444,450,0.0221071726998975,15,23,84.5,0.42586013,0.0608723958333333,56,99.6,374,73,15,0,6144,1,0
844495,0.0105263157894737,570,0.0166650448365684,23,28,88.5,0.692288578,0.412109375,51,93.72,1688,109,7,0,4096,1,0
841665,0.0229132569558101,611,0.0143439174437733,22,34,74.9,0.595898673,0.263916015625,55,112.94,1081,69,9,0,4096,0,0
630882,0.0177865612648221,506,0.0240677104467547,43,29,91.1,0.206129064,0.3701171875,46,78.8,758,86,8,0,2048,1,0
471247,0.0122377622377622,572,0.0213448225024793,20,31,92.5,0.694879192,0.114420572916667,36,85.42,703,48,9,0,6144,2,0
681610,0.0191082802547771,471,0.0180904210074261,23,24,66.5,0.280732339,0.65185546875,47,106.03,1335,52,11,0,2048,1,0
119329,0.016,500,0.0071075184959429,11,26,81.3,0.280732339,0.29069010416666696,39,131.87,1786,62,11,0,6144,1,0
202661,0.0068681318681318715,728,0.0188941821704219,27,39,48.2,0.7988804740000001,0.471923828125,51,74.31,1933,54,11,0,4096,0,0
468437,0.0226415094339623,530,0.0193373755611623,24,27,31.7,0.83990507,0.20703125,53,103.57,848,46,9,0,4096,0,0
597131,0.0237154150197628,506,0.0184225532048135,27,32,85.0,0.753356481,0.502197265625,55,126.19,2057,76,9,0,4096,2,0
216320,0.0282776349614396,389,0.0116102282098142,24,20,65.7,0.274056334,0.13623046875,45,95.64,279,49,9,0,2048,2,0
500736,0.0217391304347826,598,0.0207115147668804,19,38,97.7,0.666347695,0.14453125,31,137.62,592,82,14,0,4096,1,0
664971,0.0292792792792793,444,0.0201718626548804,25,22,56.5,0.72642769,0.16845703125,49,113.35,1035,97,11,0,6144,0,1
132597,0.027972027972028,429,0.0185142061976987,39,23,64.6,0.71239533,0.23876953125,51,102.29,1467,74,10,0,6144,2,0
547531,0.0176991150442478,452,0.0127268925501416,29,24,46.0,0.57554101,0.208740234375,40,49.47,855,54,8,0,4096,2,0
535903,0.0242914979757085,494,0.0111928892925045,35,44,37.3,0.500946611,0.0,82,103.87,0,67,10,0,2048,0,0
449665,0.0155709342560554,578,0.0150928255510511,30,30,84.5,0.7603546409999999,0.36279296875,58,90.05,743,81,9,0,2048,2,0
948986,0.0141065830721003,638,0.0154337692237397,11,32,57.1,0.68596116,0.2236328125,25,86.92,916,51,8,0,4096,1,0
812157,0.0168067226890756,476,0.0173498607602939,22,31,78.6,0.662148594,0.39892578125,41,107.25,817,75,8,0,2048,1,0
451302,0.0105580693815988,663,0.0187048346950056,18,35,60.9,0.771366181,0.079833984375,48,132.03,327,26,9,0,4096,0,0
756156,0.0186567164179104,536,0.0222107392165747,21,29,70.4,0.682172714,0.2587890625,45,100.8,530,60,8,0,2048,0,0
727527,0.0282258064516129,496,0.0195281002721075,13,30,81.6,0.57554101,0.20703125,62,115.16,1272,52,9,0,6144,1,0
412014,0.0159453302961276,439,0.0180780188491792,32,26,87.5,0.710411481,0.34521484375,40,61.41,707,65,9,0,2048,1,0
297263,0.0244821092278719,531,0.0187115926301139,23,30,58.7,0.692426419,0.40283203125,26,125.35,825,69,11,0,2048,0,0
293443,0.0159362549800797,502,0.00942090005738217,32,25,77.1,0.494816793,0.45068359375,32,105.27,923,65,9,0,2048,2,0
306646,0.0191489361702128,470,0.00626325530336415,22,25,63.1,0.7603546409999999,0.41064453125,39,88.97,1682,87,10,0,4096,2,0
687632,0.0115942028985507,690,0.0182210029405083,21,35,115.3,0.71239533,0.193522135416667,44,99.74,1189,52,12,0,6144,2,0
762612,0.0282608695652174,460,0.0254767580556913,14,27,63.7,0.624139796,0.0738932291666667,41,158.0,454,110,12,0,6144,1,0
742322,0.0267857142857143,336,0.0136869959410866,35,21,71.6,0.649688725,0.0615234375,21,91.49,252,71,10,0,4096,1,0
790769,0.0252252252252252,555,0.0155058563290994,29,30,59.0,0.637194809,0.55615234375,19,129.46,1139,73,9,0,2048,2,0
263427,0.0202702702702703,444,0.0181623352483711,23,22,74.3,0.467185722,0.0799153645833333,64,134.95,491,112,11,0,6144,2,0
147415,0.018018018018018004,555,0.0172890641119149,17,32,70.8,0.549088394,0.199381510416667,24,135.21,1225,105,8,0,6144,2,0
635867,0.0247148288973384,526,0.0113429801525704,29,31,55.2,0.549088394,0.06298828125,47,96.83,387,54,6,0,6144,1,0
390434,0.0309278350515464,388,0.0196509934320648,22,19,42.1,0.83990507,0.41162109375,46,127.83,843,60,11,0,2048,0,0
603110,0.0165137614678899,545,0.0240671653464768,27,44,63.8,0.494816793,0.0,35,98.29,0,59,10,0,2048,0,0
206999,0.0132827324478178,527,0.0203010387510537,30,27,69.2,0.303557093,0.08935546875,50,104.04,366,79,9,0,4096,0,0
107670,0.0207156308851224,531,0.0298867719101177,27,29,68.1,0.493775228,0.294921875,39,54.18,1208,58,12,0,4096,1,0
266909,0.019538188277087,563,0.0169895420354711,26,30,50.0,0.718890458,0.10595703125,58,158.37,651,90,8,0,6144,0,0
790921,0.0277136258660508,433,0.0143542409129414,34,23,63.4,0.7603546409999999,0.0309244791666667,50,114.1,190,59,11,0,6144,1,0
143846,0.0145833333333333,480,0.0144461914381788,34,28,56.3,0.570390095,0.6552734375,46,116.58,1342,49,5,0,2048,1,0
717772,0.0349344978165939,229,0.0120811257220802,25,14,71.9,0.7086083609999999,0.167154947916667,37,147.28,1027,68,9,0,6144,2,0
246988,0.0099601593625498,502,0.0171340809568406,27,25,46.6,0.563376754,0.173014322916667,55,159.69,1063,106,6,0,6144,3,0
590812,0.0261904761904762,420,0.0126426616947463,29,47,57.2,0.72642769,0.314453125,37,92.47,644,38,8,0,2048,2,0
973049,0.0168776371308017,474,0.0223644728513464,35,28,57.8,0.280732339,0.236653645833333,42,97.39,1454,83,8,0,6144,1,0
829096,0.0233918128654971,342,0.0172363370160851,34,18,77.4,0.73313783,0.0963541666666667,35,109.57,592,92,8,0,6144,0,0
870555,0.0189328743545611,581,0.0158874074362075,28,31,30.6,0.67244134,0.0358072916666667,31,120.38,220,67,9,0,6144,2,0
759540,0.0142348754448399,562,0.0228888698089772,21,39,58.6,0.696959938,0.0,53,120.12,0,92,7,0,6144,1,0
175078,0.019047619047619,630,0.024613693134568,25,37,63.6,0.674769965,0.0,39,148.45,0,80,8,0,6144,3,0
954761,0.0127970749542962,547,0.015451349022764,15,30,48.5,0.52729759,0.15234375,21,116.49,624,77,11,0,4096,0,0
756437,0.007692307692307691,520,0.00782165050921562,33,26,98.1,0.739349272,0.0265299479166667,28,178.76,163,76,8,0,6144,2,0
846251,0.00558659217877095,537,0.0261618588398535,25,31,104.3,0.740149873,0.210286458333333,48,120.65,1292,69,9,0,6144,2,0
4593,0.011686143572621,599,0.0121229647534408,34,49,40.9,0.787542904,0.29736328125,48,118.58,609,55,11,0,2048,1,0
407367,0.0100603621730382,497,0.0233904525339777,31,31,86.7,0.206129064,0.505859375,43,76.3,1036,82,7,0,2048,0,0
918679,0.0127186009538951,629,0.0152598276369713,13,32,68.6,0.280732339,0.640625,55,176.6,1312,9,9,0,2048,2,0
942826,0.0213592233009709,515,0.0199500764833011,14,30,79.6,0.596008496,0.52197265625,35,116.75,1069,106,4,0,2048,2,0
649525,0.0268595041322314,484,0.00455562143046106,26,28,76.9,0.6602531070000001,0.119140625,43,73.67,488,79,8,0,4096,1,0
128890,0.0178571428571429,560,0.024001021372401003,22,28,99.2,0.76433369,0.244873046875,24,84.04,1003,57,9,0,4096,0,0
579305,0.0158450704225352,568,0.0224359635675133,23,29,101.7,0.376320628,0.482421875,51,124.1,988,63,9,0,2048,2,0
384477,0.0196428571428571,560,0.0173301906855264,16,29,57.7,0.280732339,0.25146484375,35,111.04,515,43,8,0,2048,1,0
487206,0.0176600441501104,453,0.00816775759263985,25,25,49.6,0.280732339,0.1279296875,56,100.89,786,75,9,0,6144,2,0
952557,0.017578125,512,0.0233656166408577,28,27,55.9,0.792060408,0.288330078125,50,130.27,1181,22,9,0,4096,0,0
469226,0.0146137787056367,479,0.0229435826953062,28,32,89.7,0.280732339,0.572265625,29,161.19,1172,90,10,0,2048,4,0
994047,0.0191387559808612,418,0.0204811229399676,19,23,92.5,0.6793432159999999,0.33984375,51,125.62,1392,118,8,0,4096,2,0
284930,0.0194174757281553,618,0.00683751546459629,18,44,62.1,0.659160634,0.0166015625,33,120.07,68,44,13,0,4096,1,0
297652,0.0222222222222222,450,0.0190732625250101,37,23,47.9,0.376320628,0.212890625,35,86.78,872,62,8,0,4096,0,0
638307,0.0213776722090261,421,0.0198690496026003,30,21,65.3,0.7603546409999999,0.19677734375,33,121.43,403,72,9,0,2048,1,0
375526,0.0214285714285714,420,0.020255922698737,15,22,61.2,0.588356,0.04443359375,50,103.14,273,72,10,0,6144,1,0
28975,0.017921146953405,558,0.0193092625100606,27,36,99.4,0.649688725,0.12255859375,52,156.67,753,87,7,0,6144,0,0
